pn,pe,pd,vn,ve,vd,an,ae,ad,roll,pitch,yaw,q0,q1,q2,q3,lat,lng,alt,sat,ax,ay,az,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_voltage,batt_percent,launch_lat,launch_lng,launch_alt,system_status,system_time,rssi,snr,connection_status
0.70096153,-0.126644596,1.752748013,1.87223804,0.042318504,-0.208668947,0.210494578,-0.00456383,-0.063478887,3.122104645,0.106438518,2.939219952,0.053893495,0.100404769,0.993658364,0.004311475,39.3900795,-8.289375305,218463,12,-0.117119998,0.107482001,-0.954771996,3.928750038,-0.936250031,0.516250014,-0.682247758,0.102719076,1.25531292,28.70999908,100030,2.811562777,4037,82,39.39009476,-8.289378166,220749,2,1374039,-110,8.5,TRUE
0.693650663,-0.122312285,1.758908272,1.84084928,0.044810582,-0.221576363,0.192532867,0.011521936,-0.100760758,3.120663881,0.106240615,2.938736677,0.053868715,0.100608014,0.993637145,0.005024648,39.3900795,-8.289375305,218471,12,-0.129136994,0.033794001,-0.998326004,2.161250114,0.174999997,0.306250006,-0.679958463,0.102857053,1.262317777,28.69000053,100046,1.407158256,4032,81,39.39009476,-8.289378166,220749,2,1374339,-111,8.75,TRUE
0.69859606,-0.114440642,1.766938925,1.866765738,0.040325403,-0.213326409,0.216997772,0.004555089,-0.018677771,3.121701717,0.10730774,2.938412189,0.054347109,0.100789174,0.993595481,0.00444573,39.3900795,-8.289375305,218456,12,-0.086741999,0.050386,-0.945255995,1.198750019,0.157499999,0.27125001,-0.679103017,0.102579072,1.254847527,28.70000076,100020,3.69000411,4037,82,39.39009476,-8.289378166,220749,2,1374641,-110,8.5,TRUE
0.686432779,-0.098409116,1.792494297,1.853246808,0.051433813,-0.19601211,0.214759842,0.007347422,-0.035392702,3.120974779,0.108161479,2.938143969,0.054808408,0.100895457,0.993556142,0.004756168,39.3900795,-8.289374352,218438,12,-0.090829,0.056424998,-1.056336999,4.235000134,-1.058750033,0.533749998,-0.690820754,0.10346704,1.260962129,28.63999939,100041,1.845002055,4027,81,39.39009476,-8.289378166,220749,2,1374941,-110,9.25,TRUE
0.678551733,-0.095076874,1.815139174,1.823220134,0.032492738,-0.174127206,0.215723708,0.022883749,-0.032534182,3.122693062,0.10802903,2.938340425,0.054655537,0.100845672,0.993572891,0.003914346,39.3900795,-8.289374352,218431,12,-0.090096995,0.052825999,-0.965263963,9.117500305,-4.847499847,0.358750015,-0.685961902,0.103127547,1.264508724,28.69000053,100034,2.459084749,4034,82,39.39009476,-8.289378166,220749,2,1375242,-111,8.75,TRUE
0.678891182,-0.092440017,1.8183465,1.845149159,0.029791031,-0.187625572,0.216759637,0.051503193,-0.081797421,3.121366978,0.107112564,2.938369989,0.05426722,0.100802146,0.993596613,0.004620885,39.3900795,-8.289374352,218448,12,-0.100954995,0.092354,-0.934885979,0.629999995,0.857500017,0.472499996,-0.682238579,0.103681445,1.282908797,28.71999931,100046,1.407158256,4034,82,39.39009476,-8.289378166,220749,2,1375543,-105,9,TRUE
0.672653615,-0.091899276,1.824154019,1.817769527,0.025386395,-0.164310589,0.21014376,0.000425305,0.031230927,3.11909008,0.103266552,2.938193083,0.052472681,0.100859813,0.993679643,0.005943679,39.3900795,-8.289374352,218451,12,-0.100039996,0.054472998,-0.934397995,2.747499943,0.717500031,0.420000017,-0.6839661,0.102473028,1.263730288,28.68000031,100037,2.197479963,4030,81,39.39009476,-8.289378166,220749,2,1375844,-108,8.5,TRUE
0.668282568,-0.091426633,1.823767185,1.819229126,0.010073509,-0.189236552,0.21109736,0.015389859,-0.046001613,3.119983196,0.104582459,2.938185692,0.053081103,0.100876413,0.993648767,0.005432512,39.3900795,-8.289374352,218467,12,-0.102968,0.049532,-1.002290964,4.278749943,-0.997500002,0.647499979,-0.679960012,0.10269665,1.264625072,28.70999908,100028,2.98780179,4032,81,39.39009476,-8.289378166,220749,2,1376144,-108,8.5,TRUE
0.664307177,-0.089170292,1.822696567,1.846771002,0.016169615,-0.198619321,0.22129935,-0.014792607,-0.016186059,3.118052006,0.104657568,2.937772036,0.053217106,0.101030335,0.993620932,0.006377521,39.3900795,-8.289374352,218475,12,-0.084485002,0.061853997,-0.923112988,4.033750057,-0.988749981,0.524999976,-0.678527415,0.102970004,1.269391179,28.71999931,100042,1.756882548,4026,81,39.39009476,-8.289378166,220749,2,1376445,-111,8.75,TRUE
0.671194673,-0.087838016,1.812080979,1.80340147,0.005310401,-0.205695868,0.209065124,0.003123877,0.012998104,3.118783951,0.102780931,2.937595844,0.052248802,0.101152577,0.993660569,0.006105057,39.3900795,-8.289374352,218497,12,-0.113582,0.028547999,-0.965324998,-0.148750007,2.248749971,0.516250014,-0.67051965,0.102936059,1.274323225,28.69000053,100027,3.075921297,4032,81,39.39009476,-8.289378166,220749,2,1376746,-110,9.25,TRUE
0.673963845,-0.087241851,1.819429517,1.825937152,0.007964175,-0.209525287,0.192944244,-0.000293605,0.004813671,3.118147135,0.104512408,2.936885357,0.05314301,0.101474829,0.993580282,0.006314111,39.3900795,-8.289374352,218520,12,-0.095403999,0.056120001,-1.02681303,5.923749924,-2.073750019,0.796249986,-0.68281436,0.103290521,1.275225043,28.70999908,100047,1.319038749,4034,82,39.39009476,-8.289378166,220749,2,1377047,-110,8.5,TRUE
0.665661216,-0.07954751,1.828317881,1.835182905,0.013895063,-0.199584097,0.231820345,-0.002750387,-0.000687838,3.120868921,0.104713075,2.93684864,0.053104542,0.101563759,0.993581116,0.004950198,39.3900795,-8.289374352,218543,12,-0.095952995,0.038734999,-0.984173954,0.245000005,2.099999905,0.516250014,-0.677095652,0.103154257,1.269979239,28.70000076,100038,2.109360456,4034,82,39.39009476,-8.289378166,220749,2,1377348,-108,8.5,TRUE
0.656872153,-0.075921901,1.843533158,1.849337578,0.028538102,-0.18872866,0.204363316,0.005720111,-0.026103854,3.1203053,0.104964629,2.936408997,0.053259227,0.101765245,0.993550897,0.005205668,39.39007568,-8.289374352,218555,12,-0.097782999,0.053191997,-0.992469966,-0.60374999,2.686249971,0.796249986,-0.688528001,0.10396143,1.277399421,28.71999931,100040,1.933121562,4034,82,39.39009476,-8.289378166,220749,2,1377648,-112,8.5,TRUE
0.640435696,-0.065054461,1.856399417,1.86223197,0.037671328,-0.190630749,0.20062758,0.011652979,-0.052148342,3.119033098,0.104151756,2.936421633,0.052920319,0.101731785,0.993568659,0.005880054,39.39007568,-8.289374352,218562,12,-0.107420996,0.037942,-1.004791975,4.392499924,-0.848749995,0.402500004,-0.677098155,0.102886938,1.269064903,28.71999931,100016,4.042481899,4034,82,39.39009476,-8.289378166,220749,2,1377949,-108,8.75,TRUE
0.630931854,-0.057111006,1.873441219,1.84646678,0.041408949,-0.166636303,0.205113068,0.013736981,-0.047129273,3.12102747,0.106025696,2.936328411,0.053749502,0.101816297,0.993521571,0.004790103,39.39007568,-8.289374352,218568,12,-0.102662995,0.046298999,-1.01888299,1.14625001,1.75,0.848749995,-0.686526418,0.103912845,1.27980423,28.69000053,100045,1.492524028,4034,82,39.39009476,-8.289378166,220749,2,1378249,-109,8.75,TRUE
0.811326623,-0.043623049,1.870048165,2.051074743,0.05137182,-0.18973653,0.210329771,0.002785594,-0.011015892,3.122419834,0.107906699,2.936491966,0.054612268,0.101757936,0.993482649,0.004005921,39.39007568,-8.289374352,218595,12,-0.105285995,0.043249,-0.989297986,4.31374979,-0.875,0.367500007,-0.68881762,0.103578851,1.277859569,28.72999954,100017,3.954362631,4034,82,39.39009476,-8.289378166,220749,2,1378550,-106,8.5,TRUE
0.71066469,-0.035793342,1.882833242,1.951757789,0.05398934,-0.190886483,0.216696173,0.004552998,-0.026984334,3.125461578,0.110383935,2.9368577,0.05568694,0.101642162,0.993439317,0.002377346,39.39007568,-8.289373398,218591,12,-0.096685,0.043676,-0.994848967,7.866250038,-3.316250086,0.49000001,-0.684532046,0.10311576,1.269736767,28.70000076,100022,3.513765097,4030,81,39.39009476,-8.289378166,220749,2,1378856,-108,8.25,TRUE
0.704672992,-0.033513881,1.87157774,1.955554247,0.0545277,-0.184068978,0.146575347,0.041103244,-0.052818716,3.122021675,0.10800197,2.937177658,0.054678377,0.101405725,0.993514299,0.004217539,39.39007568,-8.289373398,218617,11,-0.141885996,0.106261998,-1.008512974,-0.472499996,2.414999962,0.726249993,-0.681385159,0.103207447,1.271538615,28.70000076,100026,3.164040804,4032,81,39.39009476,-8.289378166,220749,2,1379153,-108,8.75,TRUE
0.872495592,-0.016266737,1.87901938,2.139601946,-0.017993394,-0.015423169,0.137942091,-0.299425244,0.026449561,3.136951447,0.109891169,2.939755201,0.054862343,0.100520447,0.993589759,-0.003227214,39.39007568,-8.289373398,218641,11,0.019763999,-0.071857996,-0.170189992,5.993750095,-2.546250105,0.595000029,-0.685099363,0.103598095,1.273430705,28.71999931,100027,3.075921297,4034,82,39.39009476,-8.289378166,220749,2,1379453,-110,8.75,TRUE
1.009074688,-0.004326121,1.88094008,2.30260396,0.044699825,0.164967969,0.41088146,0.219773144,0.132433176,3.125176191,0.118015483,2.939341784,0.059487708,0.100344874,0.993344903,0.002201904,39.39007568,-8.289373398,218632,12,-0.446275979,-0.310306996,-1.997749925,7.699999809,-2.773750067,0.210000008,-0.695392668,0.103903972,1.270997405,28.64999962,100029,2.899682283,4035,82,39.39009476,-8.289378166,220749,2,1379755,-108,8.5,TRUE
1.094549179,0.003088581,1.879237652,2.250755072,0.065999299,-0.04005792,0.279197812,-0.00134864,0.068016529,3.11220336,0.107312545,2.937132597,0.054833677,0.101164959,0.993496299,0.009130705,39.39007568,-8.289372444,218632,12,-0.153780997,0.062586002,-1.091351032,4.418749809,-1.04124999,0.910000026,-0.692251682,0.103371896,1.261752248,28.69000053,100031,2.72344327,4034,82,39.39009476,-8.289378166,220749,2,1380055,-108,8.75,TRUE
0.939632058,-0.000458842,1.867065787,2.111271858,0.026549643,-0.085334174,0.198749438,-0.002586256,-0.009658873,3.117890596,0.107923865,2.937368155,0.054848339,0.101198979,0.993516803,0.006279767,39.39007568,-8.289372444,218670,12,-0.089181997,0.065392002,-0.916525006,7.664999962,-2.694999933,0.629999995,-0.681100249,0.103091016,1.266076922,28.72999954,100022,3.513765097,4030,81,39.39009476,-8.289378166,220749,2,1380357,-110,8.25,TRUE
1.033010721,0.001075017,1.840590239,2.121288538,0.022332877,-0.161291808,0.214501053,0.004923428,-0.022723734,3.119441748,0.107514605,2.937592745,0.054566022,0.101133026,0.993542671,0.005536018,39.39007568,-8.289372444,218707,12,-0.099795997,0.051544998,-0.977097988,-1.977499962,3.403749943,0.516250014,-0.688250661,0.10304305,1.259674788,28.68000031,100043,1.668763041,4027,81,39.39009476,-8.289378166,220749,2,1380658,-110,8.75,TRUE
1.116428971,-0.01407031,1.784692168,2.173473597,0.00111735,-0.241278261,0.21315673,0.001325845,-0.043297946,3.121308327,0.108456835,2.938272476,0.054936189,0.10084895,0.993589461,0.004579667,39.39007568,-8.289372444,218734,12,-0.100893997,0.039772,-0.998021007,-2.528749943,3.482500076,0.848749995,-0.687965035,0.103015736,1.259791136,28.72999954,100048,1.230919242,4039,82,39.39009476,-8.289378166,220749,2,1380960,-108,8.75,TRUE
1.167727828,-0.018963747,1.746909976,2.216188431,0.005135411,-0.26963073,0.215557009,0.020706538,0.003118753,3.123461246,0.108702004,2.938301802,0.054951016,0.100881107,0.993554711,0.003497292,39.39007568,-8.289372444,218766,12,-0.112666994,0.039894,-0.944401979,7.516250134,-3.255000114,0.402500004,-0.697112083,0.103533164,1.259789348,28.72999954,100049,1.142799735,4026,81,39.39009476,-8.289378166,220749,2,1381279,-108,8.5,TRUE
1.24948597,-0.004405707,1.747045875,2.29315567,0.016732825,-0.260167032,0.194086462,0.032637779,-0.033037007,3.122274637,0.107880488,2.93869853,0.054602109,0.100657657,0.993594766,0.004139697,39.39007568,-8.289372444,218774,12,-0.076798998,0.068197995,-0.997105956,-0.595000029,2.493750095,0.621249974,-0.691671193,0.104261823,1.279197454,28.70999908,100017,3.954362631,4034,82,39.39009476,-8.289378166,220749,2,1381561,-110,8.75,TRUE
1.294743657,0.007925292,1.743655324,2.341168404,0.030584574,-0.262795419,0.254555732,-0.011744222,0.015843511,3.118617535,0.105937742,2.938689709,0.053821433,0.100578532,0.99363625,0.006055759,39.39007568,-8.289372444,218784,12,-0.089242995,0.029523998,-0.946536958,10.76249981,-5.223750114,0.455000013,-0.692247272,0.103835262,1.279166579,28.71999931,100017,3.954362631,4032,81,39.39009476,-8.289378166,220749,2,1381862,-108,8.25,TRUE
1.319220304,0.012362113,1.704186916,2.329748154,0.020964015,-0.25183177,0.213068485,0.020193174,0.020401239,3.120191097,0.10740079,2.93861413,0.054468893,0.100647047,0.99360013,0.005197211,39.39007568,-8.289372444,218797,12,-0.127002001,0.021838,-0.954405963,0.647499979,1.618749976,0.402500004,-0.68881917,0.103418455,1.264486909,28.67000008,100031,2.72344327,4024,81,39.39009476,-8.289378166,220749,2,1382163,-109,8.75,TRUE
1.096340418,0.019328834,1.736650825,2.099757671,0.025920965,-0.227348045,0.199256852,0.01220049,-0.064947248,3.121971607,0.106988229,2.938391924,0.054174941,0.100808576,0.993602335,0.004327295,39.39007568,-8.289372444,218807,12,-0.077469997,0.050264001,-0.960200965,8.907500267,-4.243750095,0.507499993,-0.694825172,0.103421628,1.264363527,28.72999954,100041,1.845002055,4027,81,39.39009476,-8.289378166,220749,2,1382464,-108,8.5,TRUE
0.942973137,0.022268461,1.747454286,2.01504612,0.03067147,-0.212058887,0.217230842,-0.002364978,-0.009616554,3.120846987,0.107273154,2.938429594,0.054373048,0.100757048,0.993593931,0.004872751,39.39007568,-8.289372444,218831,12,-0.132614002,0.017873,-0.962945998,9.239999771,-3.876250029,-0.052500002,-0.685092986,0.104275309,1.286648393,28.72999954,100028,2.98780179,4030,81,39.39009476,-8.289378166,220749,2,1382765,-108,8.5,TRUE
0.824939728,0.032113846,1.745525599,1.948968053,0.029212123,-0.219043329,0.212505028,-0.00241468,-0.082465112,3.119930506,0.106546804,2.938389778,0.054058634,0.100757971,0.993608832,0.00536406,39.39007568,-8.289372444,218851,12,-0.104370996,0.032329999,-1.055544019,6.947500229,-2.318749905,0.297500014,-0.700258315,0.103512764,1.264662147,28.69000053,100028,2.98780179,4034,82,39.39009476,-8.289378166,220749,2,1383067,-106,9,TRUE
0.750821769,0.037556361,1.732936502,1.927050233,0.029661635,-0.228540391,0.21592848,-0.004496562,-0.042787492,3.120801687,0.106251866,2.937958479,0.053869251,0.1009987,0.99359864,0.004934576,39.39007568,-8.289372444,218884,12,-0.076859996,0.054350998,-0.988260984,4.121250153,-1.014999986,0.481249988,-0.689961791,0.103563324,1.268967867,28.71999931,100045,1.492524028,4026,81,39.39009476,-8.289378166,220749,2,1383367,-108,9,TRUE
0.680023015,0.047234509,1.740522027,1.92442739,0.035904806,-0.210070163,0.213597044,-0.007666026,-0.062258482,3.120920181,0.105865777,2.938068628,0.053671267,0.100950181,0.993614674,0.004898359,39.39007568,-8.289372444,218880,12,-0.103760995,0.034648001,-0.992591977,4.147500038,-0.988749981,0.253749996,-0.688817501,0.103596672,1.268923163,28.70000076,100039,2.02124095,4037,82,39.39009476,-8.289378166,220749,2,1383668,-110,9,TRUE
0.63464582,0.057175092,1.744421124,1.872125864,0.025878917,-0.204002157,0.205116466,-0.005403757,-0.000877917,3.123169661,0.108719394,2.938441515,0.054974094,0.100803517,0.993560851,0.003645074,39.39007568,-8.289372444,218890,12,-0.101199001,0.033245001,-0.993628979,0.612500012,0.936250031,0.341250002,-0.699106216,0.104365908,1.274944186,28.68000031,100069,-0.616836488,4035,82,39.39009476,-8.289378166,220749,2,1383969,-110,8.75,TRUE
0.611307025,0.063820228,1.733288646,1.889272928,0.036458518,-0.22133024,0.186401352,0.015458781,0.030773759,3.121008635,0.107137062,2.938223839,0.054297782,0.100865074,0.993588209,0.004793797,39.39007568,-8.289372444,218916,12,-0.109494999,0.026718,-0.951355994,6.693749905,-2.607500076,0.253749996,-0.686241269,0.103832081,1.273829937,28.71999931,100036,2.282845736,4037,82,39.39009476,-8.289378166,220749,2,1384271,-110,8.75,TRUE
0.583645701,0.077742964,1.728936911,1.896300316,0.044675052,-0.237795472,0.208604321,0.00156626,-0.065766096,3.119787216,0.1077471,2.938032389,0.054662783,0.100922257,0.993560195,0.005364473,39.39007568,-8.289372444,218932,12,-0.121084996,0.048799999,-0.983747005,2.117500067,0.131249994,0.49000001,-0.699964523,0.104340903,1.27487278,28.67000008,100025,3.252160311,4034,82,39.39009476,-8.289378166,220749,2,1384572,-112,8.75,TRUE
0.565326095,0.082248934,1.721951365,1.902305961,0.034759685,-0.218132809,0.200960845,0.02386355,-0.016539156,3.121394157,0.10716258,2.938116312,0.054291245,0.100928761,0.993583083,0.004597972,39.39007568,-8.28937149,218973,12,-0.095464997,0.022020999,-1.061033964,3.911250114,-0.910000026,0.463750005,-0.676520228,0.10350953,1.27593565,28.71999931,100038,2.109360456,4035,82,39.39009476,-8.289378166,220749,2,1384872,-106,9.25,TRUE
0.561176538,0.084008873,1.713418365,1.937536359,0.030853931,-0.211493284,0.200182065,-0.001863983,-0.0494017,3.121554136,0.106778011,2.938147068,0.054092124,0.100920796,0.993595183,0.00453886,39.39007568,-8.289372444,218982,12,-0.083142996,0.060633998,-1.031571031,4.112500191,-0.901250005,0.035,-0.687384903,0.103870027,1.280829191,28.72999954,100028,2.98780179,4034,82,39.39009476,-8.289378166,220749,2,1385173,-110,8.75,TRUE
0.541657329,0.095798291,1.709582806,1.892126918,0.03349141,-0.196041077,0.233237088,-0.00662778,0.03350544,3.122005224,0.106519006,2.93827033,0.053940445,0.10087391,0.993609726,0.004331247,39.39007568,-8.28937149,219004,12,-0.13163799,0.004026,-0.990579009,4.025000095,-1.014999986,0.446249992,-0.68653065,0.103467308,1.266333699,28.68000031,100049,1.142799735,4034,82,39.39009476,-8.289378166,220749,2,1385475,-110,8.5,TRUE
0.52595371,0.104295775,1.706685901,1.870904922,0.050663032,-0.207609758,0.209531203,0.015814157,-0.018032074,3.118519783,0.105057016,2.937683821,0.053392071,0.101083346,0.993608117,0.006122276,39.39007568,-8.28937149,219032,11,-0.120230995,0.048312001,-1.023335934,4.348750114,-0.936250031,0.140000001,-0.682814717,0.103254877,1.266917825,28.70999908,100036,2.282845736,4040,82,39.39009476,-8.289378166,220749,2,1385775,-110,9,TRUE
0.515526116,0.12531358,1.699433088,1.892867923,0.05327449,-0.208824515,0.195812374,0.00955791,-0.032332242,3.119858742,0.106115378,2.937428474,0.053850591,0.101237386,0.993571758,0.005395832,39.39007568,-8.28937149,219055,12,-0.091316998,0.059047997,-1.056275964,0.962499976,1.172500014,0.717500031,-0.689672649,0.103892446,1.277817011,28.72999954,100024,3.337526083,4037,82,39.39009476,-8.289378166,220749,2,1386076,-109,8.5,TRUE
0.514831305,0.132709682,1.673755527,1.893375397,0.044615671,-0.242403716,0.200796425,-0.007525311,0.031138182,3.118585587,0.104255207,2.937113285,0.052992333,0.101375379,0.993599892,0.00611542,39.39007568,-8.28937149,219090,12,-0.109494999,0.049043998,-0.964410007,0.910000026,1.417500019,0.349999994,-0.683672369,0.103283338,1.267617345,28.70000076,100028,2.98780179,4037,82,39.39009476,-8.289378166,220749,2,1386377,-106,9,TRUE
0.512198687,0.139089391,1.651135325,1.93140769,0.022813281,-0.243789107,0.208858564,0.050773557,-0.078931153,3.123445988,0.107429527,2.937353373,0.054321565,0.10136155,0.9935413,0.003543904,39.39007568,-8.28937149,219110,12,-0.119742997,0.012261,-0.946597993,0.411249995,1.242499948,0.481249988,-0.685673296,0.103403211,1.272166967,28.72999954,100032,2.635323763,4029,81,39.39009476,-8.289378166,220749,2,1386678,-108,9,TRUE
0.506220698,0.148637101,1.645207644,1.906053662,0.033281144,-0.206788227,0.197385252,-0.008014786,0.004340887,3.117866993,0.102035433,2.937354565,0.051925633,0.101255827,0.993666947,0.006592687,39.39007568,-8.28937149,219129,12,-0.100161999,0.062951997,-0.981489956,0.367500007,2.117500067,0.60374999,-0.687955916,0.103978097,1.275766969,28.65999985,100039,2.02124095,4035,82,39.39009476,-8.289378166,220749,2,1386978,-108,8,TRUE
0.519298673,0.152099326,1.638229966,1.893701911,0.021984538,-0.200332955,0.202937514,0.014554377,0.013568163,3.119054317,0.103463084,2.937298775,0.052574649,0.101302363,0.993631184,0.005927965,39.39007568,-8.28937149,219154,11,-0.109434001,0.034465,-1.006011963,1.443750024,1.435000062,0.27125001,-0.691105068,0.103636913,1.275874496,28.69000053,100047,1.319038749,4037,82,39.39009476,-8.289378166,220749,2,1387279,-112,8.25,TRUE
0.521106482,0.16512537,1.637208939,1.900555015,0.032976098,-0.205823973,0.218542576,4.93E-05,0.018814564,3.117923498,0.103011921,2.936664581,0.052409984,0.101591498,0.993606567,0.006496464,39.39007568,-8.28937149,219165,12,-0.108824,0.056364,-0.999240994,-0.560000002,1.706249952,0.367500007,-0.685382783,0.103874899,1.27630496,28.69000053,100035,2.370965242,4040,82,39.39009476,-8.289378166,220749,2,1387580,-111,5.25,TRUE
0.511456609,0.176481813,1.646422744,1.910719514,0.029312911,-0.189349115,0.178572163,0.080933839,-0.02045542,3.120205879,0.105365045,2.93629694,0.053463474,0.101814598,0.993533194,0.005231443,39.39007568,-8.28937149,219150,12,-0.134870991,0.009943,-1.026873946,4.068749905,-0.892499983,0.314999998,-0.683954597,0.103684895,1.274716735,28.70000076,100028,2.98780179,4034,82,39.39009476,-8.289378166,220749,2,1387882,-108,4.75,TRUE
0.501683295,0.181923777,1.639783263,1.935316324,0.023488397,-0.201064408,0.219471291,0.022147352,0.011383176,3.124180794,0.109458104,2.936549187,0.055292748,0.101766884,0.993448615,0.003052804,39.39007568,-8.28937149,219161,12,-0.084973,0.058621,-0.997471988,0.936250031,1.242499948,0.27125001,-0.692531407,0.104022965,1.277862668,28.70999908,100031,2.72344327,4030,81,39.39009476,-8.289378166,220749,2,1388182,-112,5.5,TRUE
0.484652758,0.203808099,1.643731236,1.952219725,0.040594023,-0.203896403,0.210451335,0.001928582,-0.030614197,3.123496532,0.107632704,2.936983824,0.054420505,0.101545207,0.993517756,0.003498286,39.39007568,-8.289370537,219171,12,-0.101199001,0.050690997,-1.010892034,2.555000067,0.288749993,0.38499999,-0.700251997,0.10417217,1.275476217,28.71999931,100050,1.054680228,4039,82,39.39009476,-8.289378166,220749,2,1388484,-108,8.75,TRUE
0.485830575,0.216307759,1.632894158,1.908068776,0.041626763,-0.197721004,0.226237848,0.004558889,0.012605071,3.124191523,0.107332505,2.937736273,0.054234937,0.101192378,0.993565261,0.003188758,39.39007568,-8.289370537,219187,12,-0.101747997,0.040626001,-0.977097988,1.767500043,0.568750024,0.236249998,-0.691962838,0.103665374,1.269713998,28.69000053,100055,0.614082754,4037,82,39.39009476,-8.289378166,220749,2,1388785,-109,8.75,TRUE
0.480891764,0.227802753,1.617450833,1.908967137,0.046989836,-0.22622551,0.198497117,0.00070661,-0.099393427,3.119930267,0.105583809,2.937768936,0.053582195,0.101073898,0.993601263,0.005396664,39.39007568,-8.289370537,219217,11,-0.094062001,0.031353999,-0.997349977,7.4375,-2.668750048,0.174999997,-0.693963945,0.103767432,1.266120076,28.71999931,100037,2.197479963,4035,82,39.39009476,-8.289378166,220749,2,1389085,-108,8.75,TRUE
0.485090047,0.232010692,1.605022669,1.933142185,0.03613494,-0.244373858,0.191787779,0.002798402,0.023635149,3.121072054,0.106847048,2.937852621,0.054151449,0.101053491,0.993577361,0.004767001,39.39007568,-8.289370537,219229,11,-0.103760995,0.035623997,-0.977463961,10.73624992,-5.215000153,0.043749999,-0.695393324,0.103832677,1.272162795,28.69000053,100033,2.547204256,4034,82,39.39009476,-8.289378166,220749,2,1389386,-110,8,TRUE
0.491181672,0.235874668,1.601302385,1.958161592,0.034117017,-0.243108839,0.2107649,0.00626519,-0.043856263,3.120081902,0.108158477,2.937779903,0.054852813,0.1010525,0.993537486,0.005190037,39.39007568,-8.289370537,219231,12,-0.090035997,0.053618997,-0.921893001,8.277500153,-2.660000086,-0.0175,-0.684247136,0.102999344,1.264975309,28.72999954,100033,2.547204256,4032,81,39.39009476,-8.289378166,220749,2,1389686,-108,8.75,TRUE
0.487065792,0.243052289,1.598338723,1.987217426,0.019782636,-0.22851789,0.223959148,-0.012573212,-0.005758047,3.121545792,0.108206488,2.938333511,0.054801408,0.100817159,0.993567705,0.004475283,39.39007568,-8.289369583,219242,12,-0.091377996,0.030865999,-1.032058954,5.818749905,-1.330000043,-0.052500002,-0.689385951,0.103972077,1.276535273,28.75,100041,1.845002055,4032,81,39.39009476,-8.289378166,220749,2,1389988,-110,8.75,TRUE
0.297105908,0.245499939,1.599419236,1.779153347,0.029441975,-0.221897334,0.200030342,-0.006166568,-0.026824415,3.119049072,0.107762054,2.937974215,0.054705098,0.100946441,0.993605018,0.005730337,39.39007568,-8.289369583,219273,12,-0.089120999,0.034525998,-0.988931954,4.025000095,-1.076249957,0.393750012,-0.687961638,0.103372172,1.269223809,28.69000053,100032,2.635323763,4037,82,39.39009476,-8.289378166,220749,2,1390295,-108,8.5,TRUE
0.282080829,0.255734324,1.582179427,1.769784451,0.034233481,-0.229274109,0.217297792,-0.012148689,0.002282143,3.119061947,0.107253052,2.937695026,0.054453149,0.101085849,0.993591785,0.005741971,39.39007187,-8.289369583,219286,12,-0.104432002,0.032269001,-1.019797921,4.304999828,-0.831250012,0.280000001,-0.690817177,0.10384129,1.274198174,28.70999908,100043,1.668763041,4037,82,39.39009476,-8.289378166,220749,2,1390595,-114,9,TRUE
0.274786294,0.26601088,1.565061212,1.794607639,0.03200366,-0.237893149,0.216057494,0.002034867,-0.05164659,3.120229483,0.107643589,2.937846184,0.05458764,0.101039261,0.993592143,0.005145874,39.39007187,-8.289369583,219323,12,-0.106139995,0.044712998,-0.965812981,4.690000057,-0.82249999,0.00875,-0.689392209,0.103312679,1.263061166,28.72999954,100048,1.230919242,4039,82,39.39009476,-8.289378166,220749,2,1390896,-110,8.75,TRUE
0.269987643,0.268503189,1.543624043,1.804520965,0.029784631,-0.241849393,0.211223647,0.006501103,-0.023033381,3.121998549,0.108261153,2.938239098,0.054803174,0.100892648,0.993616164,0.004246304,39.39007187,-8.289369583,219309,12,-0.097172998,0.046237998,-0.993750989,1.216250062,1.181249976,0.647499979,-0.685955644,0.103786945,1.278962851,28.72999954,100046,1.407158256,4037,82,39.39009476,-8.289378166,220749,2,1391198,-111,8.5,TRUE
0.268389165,0.274151981,1.539931297,1.821145296,0.03834036,-0.238603383,0.198115751,0.048804592,-0.180125535,3.121541023,0.108223543,2.938275099,0.054808095,0.100858919,0.993606567,0.004476332,39.39007187,-8.289369583,219328,12,-0.093146995,0.085827,-0.835334003,5.775000095,-2.257499933,0.288749993,-0.692816794,0.104085907,1.288153291,28.72999954,100022,3.513765097,4034,82,39.39009476,-8.289378166,220749,2,1391498,-114,8.75,TRUE
0.433838367,0.289610416,1.516777396,2.033913851,0.035090931,-0.23669599,0.249154896,-0.020233098,-0.010565221,3.121153831,0.108744033,2.938557625,0.055087667,0.100690164,0.993562043,0.004648893,39.39007187,-8.289369583,219341,12,-0.089791998,0.054533999,-0.930432975,-2.082499981,3.762500048,0.524999976,-0.688818157,0.103525378,1.271348596,28.64999962,100034,2.459084749,4027,81,39.39009476,-8.289378166,220749,2,1391794,-110,8.25,TRUE
